Trace 0,0.026102760806679726
FOSCTTM 0,0.4692110809996988
Trace 1,0.04745881259441376
FOSCTTM 1,0.4101010101010101
Trace 2,0.20695760846138
FOSCTTM 2,0.26666666666666666
Trace 3,0.009627541527152061
FOSCTTM 3,0.38175696046066415
Trace 4,0.020364241674542427
FOSCTTM 4,0.4326189078097475
Trace 5,0.004905695095658302
FOSCTTM 5,0.4586112629852378
Trace 6,0.0823875293135643
FOSCTTM 6,0.3381252921926134
Trace 7,0.04750596359372139
FOSCTTM 7,0.3427962148473943
Trace 8,0.023620983585715294
FOSCTTM 8,0.43910474892069984
Trace 9,0.05284988880157471
FOSCTTM 9,0.42711893369788095
Trace 10,0.030503123998641968
FOSCTTM 10,0.4110043468313886
Trace 11,0.06227137893438339
FOSCTTM 11,0.40325271059216017
Trace 12,0.06517019122838974
FOSCTTM 12,0.38124915323126946
Trace 13,0.01626637578010559
FOSCTTM 13,0.5088957055214723
Trace 14,0.0007221545092761517
FOSCTTM 14,0.55
Trace 15,0.002029173308983445
FOSCTTM 15,0.4134652992862617
Trace 16,0.04241989925503731
FOSCTTM 16,0.3424281846629865
Trace 17,0.004779936745762825
FOSCTTM 17,0.428333630051629
Trace 18,0.03000892512500286
FOSCTTM 18,0.29595721537345904
Trace 19,0.023647012189030647
FOSCTTM 19,0.4364326375711576
Trace 20,0.10872282087802887
FOSCTTM 20,0.4264705882352941
Trace 21,0.10191936045885086
FOSCTTM 21,0.4127049180327869
Trace 22,0.041426774114370346
FOSCTTM 22,0.4212100299056821
Trace 23,0.07426947355270386
FOSCTTM 23,0.37229437229437234
Trace 24,0.02560310810804367
FOSCTTM 24,0.4775675675675675
Trace 25,0.01613025926053524
FOSCTTM 25,0.39007892396620725
Trace 26,0.029773978516459465
FOSCTTM 26,0.4682579928523133
Trace 27,0.007591526489704847
FOSCTTM 27,0.4429732620320856
Trace 28,0.012365826405584812
FOSCTTM 28,0.4595592043924169
Trace 29,0.014815539121627808
FOSCTTM 29,0.4401795050540258
Trace 30,0.19935986399650574
FOSCTTM 30,0.3319088319088319
Trace 31,0.12668485939502716
FOSCTTM 31,0.4275
Trace 32,0.06886003166437149
FOSCTTM 32,0.44771241830065367
Trace 33,0.2169041633605957
FOSCTTM 33,0.4305555555555556
Trace 34,0.019931865856051445
FOSCTTM 34,0.39565779748706575
Trace 35,0.004591336473822594
FOSCTTM 35,0.49922237303472455
Trace 36,0.3343679904937744
FOSCTTM 36,0.26666666666666666
Trace 37,0.13943469524383545
FOSCTTM 37,0.4089797344514326
Trace 38,0.007155586499720812
FOSCTTM 38,0.4570787230183204
Trace 40,0.05133010819554329
FOSCTTM 40,0.304070828769624
Trace 41,0.9519023299217224
FOSCTTM 41,0.0
Trace 42,0.08656036108732224
FOSCTTM 42,0.30946291560102307
Trace 43,0.24247747659683228
FOSCTTM 43,0.2959558823529412
Trace 44,0.035326823592185974
FOSCTTM 44,0.4190751445086705
Average Trace,0.08447966717755083
Average FOSCTTM,0.39641529994981045
