Trace 0,0.00057616758344184
MSE 0,0.02413705942437927
Trace 1,0.0005862173176593461
MSE 1,0.03341583012948489
Trace 2,0.0006070050184539653
MSE 2,0.03983976572361027
Trace 3,0.0006371864827631539
MSE 3,0.02435084133618589
Trace 4,0.0006040592742015093
MSE 4,0.03401050475577677
Trace 5,0.0006125914027171475
MSE 5,0.03977848960357354
Trace 6,0.0006030824747974428
MSE 6,0.037871314017358076
Trace 7,0.0005706256647881719
MSE 7,0.03884084388029446
Trace 8,0.0005736825401538892
MSE 8,0.0387060253317821
Trace 9,0.000604534483233445
MSE 9,0.03784099682840708
Trace 10,0.0006054802321991783
MSE 10,0.03865385453429911
Trace 11,0.0005764445674908586
MSE 11,0.038463385536609024
avg trace,3.5785385209499743e-07
avg MSE,0.03549240925848004
random MSE,0.0956929624080658
