Trace 0,0.012044692412018776
MSE 0,0.02892671711742878
Random MSE 0,0.048337481915950775
Trace 1,0.008740957826375961
MSE 1,0.045728933066129684
Random MSE 1,0.06939224153757095
Trace 2,0.00843373965471983
MSE 2,0.063385009765625
Random MSE 2,0.07930143177509308
Trace 3,0.005470871925354004
MSE 3,0.033001821488142014
Random MSE 3,0.049116186797618866
Trace 4,0.00638061948120594
MSE 4,0.05195615813136101
Random MSE 4,0.070340596139431
Trace 5,0.0038522700779139996
MSE 5,0.0792473703622818
Random MSE 5,0.07836860418319702
Trace 6,0.010935219936072826
MSE 6,0.07730001211166382
Random MSE 6,0.07638093084096909
Trace 7,0.008268654346466064
MSE 7,0.059868890792131424
Random MSE 7,0.07667059451341629
Trace 8,0.006593921221792698
MSE 8,0.08747382462024689
Random MSE 8,0.07734512537717819
Trace 9,0.00897572748363018
MSE 9,0.06864600628614426
Random MSE 9,0.07749422639608383
Trace 10,0.005353178828954697
MSE 10,0.05705118924379349
Random MSE 10,0.07712521404027939
Trace 11,0.006937853060662746
MSE 11,0.08832812309265137
Random MSE 11,0.07551970332860947
Average Trace,0.0076656421879306436
Average MSE,0.06174283800646663
Average Random MSE,0.0712826947371165
