Trace 0,0.04474819451570511
FOSCTTM 0,0.352002408912978
Trace 1,0.049800459295511246
FOSCTTM 1,0.3005050505050505
Trace 2,0.08148247003555298
FOSCTTM 2,0.4499999999999999
Trace 3,0.018590403720736504
FOSCTTM 3,0.2706345437826919
Trace 4,0.1004716157913208
FOSCTTM 4,0.30052847915443337
Trace 5,0.012691144831478596
FOSCTTM 5,0.39431958792552735
Trace 6,0.12291309237480164
FOSCTTM 6,0.22604020570359976
Trace 7,0.04215748980641365
FOSCTTM 7,0.3014127682260429
Trace 8,0.030230382457375526
FOSCTTM 8,0.3737597515716125
Trace 9,0.06724243611097336
FOSCTTM 9,0.37491455912508553
Trace 10,0.061310671269893646
FOSCTTM 10,0.2862045298558682
Trace 11,0.049845341593027115
FOSCTTM 11,0.27235195996663886
Trace 12,0.08660224080085754
FOSCTTM 12,0.2195163257011245
Trace 13,0.02308344841003418
FOSCTTM 13,0.38995752713544124
Trace 14,0.1680409163236618
FOSCTTM 14,0.25
Trace 15,0.005134746432304382
FOSCTTM 15,0.28714138711033105
Trace 16,0.03430639207363129
FOSCTTM 16,0.25355121127949093
Trace 17,0.009192217141389847
FOSCTTM 17,0.3255088718770399
Trace 18,0.05874662473797798
FOSCTTM 18,0.2202812597120066
Trace 19,0.027216194197535515
FOSCTTM 19,0.30333218331320794
Trace 20,0.15028567612171173
FOSCTTM 20,0.41544117647058826
Trace 21,0.09988845139741898
FOSCTTM 21,0.3282786885245901
Trace 22,0.05709010735154152
FOSCTTM 22,0.3322406257188866
Trace 23,0.07562480121850967
FOSCTTM 23,0.2973692973692974
Trace 24,0.06431899964809418
FOSCTTM 24,0.3283783783783784
Trace 25,0.018855208531022072
FOSCTTM 25,0.2863346672595227
Trace 26,0.02829882688820362
FOSCTTM 26,0.3625519173186516
Trace 27,0.0207810215651989
FOSCTTM 27,0.3003565062388592
Trace 28,0.049659959971904755
FOSCTTM 28,0.3120920957215373
Trace 29,0.012826601043343544
FOSCTTM 29,0.4691312303938655
Trace 30,0.20966552197933197
FOSCTTM 30,0.30769230769230765
Trace 31,0.192469522356987
FOSCTTM 31,0.25499999999999995
Trace 32,0.34935012459754944
FOSCTTM 32,0.27941176470588236
Trace 33,0.5179436206817627
FOSCTTM 33,0.25
Trace 34,0.03016238659620285
FOSCTTM 34,0.23882113821138212
Trace 35,0.003875226713716984
FOSCTTM 35,0.4805282207895034
Trace 36,0.48802486062049866
FOSCTTM 36,0.18333333333333335
Trace 37,0.09662692993879318
FOSCTTM 37,0.37229210342417884
Trace 38,0.020192639902234077
FOSCTTM 38,0.3473381099220026
Trace 40,0.09178866446018219
FOSCTTM 40,0.20069368382621394
Trace 41,0.9992798566818237
FOSCTTM 41,0.0
Trace 42,0.08542689681053162
FOSCTTM 42,0.24030264279624894
Trace 43,0.19707365334033966
FOSCTTM 43,0.34558823529411764
Trace 44,0.02630848065018654
FOSCTTM 44,0.40536362414302995
Average Trace,0.11317328456789255
Average FOSCTTM,0.3066023263270579
